CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;-12853.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-03-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;-5568.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-03-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-12853.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-03-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-5568.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-03-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-03-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;58719.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;118612.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;58719.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;118612.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;58719.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;118612.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-14499.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;-7896.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;4202.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Valor justo de propriedades para investimentos;0.0000000000;N
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Valor justo de propriedades para investimentos;6367.0000000000;N
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.07;Efeito de IR/CS diferidos sobre valor justo de propriedades para investimentos;0.0000000000;N
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.07;Efeito de IR/CS diferidos sobre valor justo de propriedades para investimentos;-2165.0000000000;N
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;-14499.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;-3694.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-14499.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-3694.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;3678000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;6220000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;-473000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-529000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Ativos Financeiro ao Valor Justo por meio de Outros Resultados Abrangentes;-1378000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Ativos Financeiro ao Valor Justo por meio de Outros Resultados Abrangentes;-1494000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Hedge;-2358000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Hedge;-394000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Remensurações em Obrigações de Benefícios Pós Emprego;11000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Remensurações em Obrigações de Benefícios Pós Emprego;2000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.04;Variações Cambiais de Investimento no Exterior;3252000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.04;Variações Cambiais de Investimento no Exterior;1357000.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.05;Remensurações em Obrigações Pós Emprego;0.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.05;Remensurações em Obrigações Pós Emprego;0.0000000000;N
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;3205000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;5691000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;2986000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;5155000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;219000.0000000000;S
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;536000.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-423980.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;1204897.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;478339.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-34724.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Ganho (Perda) Atuarial com Benefícios de Aposentadoira;473320.0000000000;N
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Ganho (Perda) Atuarial com Benefícios de Aposentadoira;-34724.0000000000;N
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Variação Cambial de Coligada no Exterior e Outras Movimentações;0.0000000000;N
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Variação Cambial de Coligada no Exterior e Outras Movimentações;0.0000000000;N
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Hedge Accounting;5019.0000000000;N
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Hedge Accounting;0.0000000000;N
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;54359.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;1170173.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;264.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;897030.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;54095.0000000000;S
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;273143.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;53813.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;115798.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;-152564.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-15579.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Ajuste de benefícios pós-emprego CPC 33 (R1);0.0000000000;N
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Ajuste de benefícios pós-emprego CPC 33 (R1);0.0000000000;N
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Hedge accounting operacional;-104183.0000000000;N
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Hedge accounting operacional;-9910.0000000000;N
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Hedge accounting operacional - reflexo;-48381.0000000000;N
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Hedge accounting operacional - reflexo;-5669.0000000000;N
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;-98751.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;100219.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-98751.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;100219.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;1442.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;282.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;1442.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;282.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;1442.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;282.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
61.065.298/0001-02;2021-03-31;1;MANGELS INDUSTRIAL S.A.;008397;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-90828.0000000000;S
61.065.298/0001-02;2021-03-31;1;MANGELS INDUSTRIAL S.A.;008397;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;-15413.0000000000;S
61.065.298/0001-02;2021-03-31;1;MANGELS INDUSTRIAL S.A.;008397;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;783.0000000000;S
